name,team,region,rank,rankValue,op.gg
CCU Collins,CCU League of Legends,North-east | 1,Unranked,0,https://na.op.gg/summoner/userName=CCU Collins
VitaMoriendum,CCU League of Legends,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=VitaMoriendum
Motíons,CCU League of Legends,North-east | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Motíons
Wondersha,CCU League of Legends,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Wondersha
This is not Joan,CCU League of Legends,North-east | 1,Platinum 4,17,https://na.op.gg/summoner/userName=This is not Joan
pika,WVWCgg,North-east | 1,Unranked,0,https://na.op.gg/summoner/userName=pika
Kleptomancy GP,WVWCgg,North-east | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Kleptomancy GP
Borioles,WVWCgg,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=Borioles
AbeThyHam,WVWCgg,North-east | 1,Bronze 1,8,https://na.op.gg/summoner/userName=AbeThyHam
BillyyBoi,WVWCgg,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=BillyyBoi
3x10tothe8,WVWCgg,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=3x10tothe8
Thlnk,WVWCgg,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=Thlnk
david4scouts,PurdueFW - C Team,North-east | 1,Bronze 4,5,https://na.op.gg/summoner/userName=david4scouts
Din0saur,PurdueFW - C Team,North-east | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Din0saur
JGwentworth09,PurdueFW - C Team,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=JGwentworth09
Locran,PurdueFW - C Team,North-east | 1,Platinum 1,20,https://na.op.gg/summoner/userName=Locran
emulatedawsome,PurdueFW - C Team,North-east | 1,Silver 4,9,https://na.op.gg/summoner/userName=emulatedawsome
pieguy84,PurdueFW - C Team,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=pieguy84
King MaxweII,PurdueFW - C Team,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=King MaxweII
Narutorunner76,Notre Dame JV B,North-east | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Narutorunner76
Merciiess,Notre Dame JV B,North-east | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Merciiess
420blazek,Notre Dame JV B,North-east | 1,Platinum 4,17,https://na.op.gg/summoner/userName=420blazek
