name,team,region,rank,rankValue,op.gg
TMorgs,CCSU  Blue,North-east | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=TMorgs
xGreen7,OU Infinite,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=xGreen7
oop,OU Infinite,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=oop
Foreign Guy,OU Infinite,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Foreign Guy
Flabbyb,OU Infinite,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=Flabbyb
Zakch,OU Infinite,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Zakch
RoxTytan,OU Infinite,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=RoxTytan
TheAsianInvasion,OU Infinite,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=TheAsianInvasion
josh8far,GMU G Team,North-east | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=josh8far
SparklingNebula,GMU G Team,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=SparklingNebula
Slugg0,GMU G Team,North-east | 1,Unranked,0,https://na.op.gg/summoner/userName=Slugg0
ceythzee,GMU G Team,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=ceythzee
IotaReality,GMU G Team,North-east | 1,Silver 2,11,https://na.op.gg/summoner/userName=IotaReality
KentuckyFrieDog,GMU G Team,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=KentuckyFrieDog
Fartingtekniq,GMU G Team,North-east | 1,Silver 2,11,https://na.op.gg/summoner/userName=Fartingtekniq
ExclusiveME,GMU G Team,North-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=ExclusiveME
TheKirbz,GMU G Team,North-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=TheKirbz
Quumi,GMU G Team,North-east | 1,Silver 2,11,https://na.op.gg/summoner/userName=Quumi
Acervi,GMU G Team,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Acervi
Jer l3ear,GMU G Team,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Jer l3ear
Maltier,Akron Zips Club Gold,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Maltier
Xen0nz,Akron Zips Club Gold,North-east | 1,Silver 2,11,https://na.op.gg/summoner/userName=Xen0nz
Wooderson,Akron Zips Club Gold,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=Wooderson
woofpack3,Akron Zips Club Gold,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=woofpack3
joesh23,Akron Zips Club Gold,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=joesh23
Drina,Akron Zips Club Gold,North-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=Drina
cursedhaven,Kevin Fiesta,North-east | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=cursedhaven
The Better JG,Kevin Fiesta,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=The Better JG
justadonia,Kevin Fiesta,North-east | 1,Silver 4,9,https://na.op.gg/summoner/userName=justadonia
Capitalistkiller,Kevin Fiesta,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Capitalistkiller
LesleyDLegend,Kevin Fiesta,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=LesleyDLegend
Keyvin,Kevin Fiesta,North-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=Keyvin
lLLUMlNATl,Kevin Fiesta,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=lLLUMlNATl
IssaLingWrap,Kevin Fiesta,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=IssaLingWrap
Ravviolli,Kevin Fiesta,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Ravviolli
MelodyHarmonic,GVSU Laker Legends C team,North-east | 1,Bronze 3,6,https://na.op.gg/summoner/userName=MelodyHarmonic
Hi i am 911,GVSU Laker Legends C team,North-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=Hi i am 911
KiwiSocks,GVSU Laker Legends C team,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=KiwiSocks
rk231,GVSU Laker Legends C team,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=rk231
Derevi Empyrial,GVSU Laker Legends C team,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Derevi Empyrial
sophadopher,GVSU Laker Legends C team,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=sophadopher
pcrbuilder,GVSU Laker Legends C team,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=pcrbuilder
rossmsu,GVSU Laker Legends C team,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=rossmsu
Henrymanz,GVSU Laker Legends C team,North-east | 1,Silver 2,11,https://na.op.gg/summoner/userName=Henrymanz
RelaxedFalcon,GVSU Laker Legends C team,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=RelaxedFalcon
FoxieOwsley,GVSU Laker Legends C team,North-east | 1,Bronze 2,7,https://na.op.gg/summoner/userName=FoxieOwsley
Fycus,LU Navy,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=Fycus
TwilightTigress,LU Navy,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=TwilightTigress
JJtheBigThot,LU Navy,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=JJtheBigThot
Aneiron,LU Navy,North-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=Aneiron
Çrøss,LU Navy,North-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=Çrøss
StarHunter36,LU Navy,North-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=StarHunter36
shieldflyer,LU Navy,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=shieldflyer
Cyborg Dragon,LU Navy,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Cyborg Dragon
Montoon,NKU Gold,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Montoon
Th3Phant0m999,NKU Gold,North-east | 1,Bronze 2,7,https://na.op.gg/summoner/userName=Th3Phant0m999
Godaren,NKU Gold,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=Godaren
Devilish Loli,NKU Gold,North-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=Devilish Loli
McBigPapa,NKU Gold,North-east | 1,Silver 4,9,https://na.op.gg/summoner/userName=McBigPapa
Fibulator,NKU Gold,North-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=Fibulator
Rebel51,NKU Gold,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=Rebel51
1Holo,NKU Gold,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=1Holo
WiTsolfee,NKU Gold,North-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=WiTsolfee
arowstoarows,WMU Academy,North-east | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=arowstoarows
monkey1961,WMU Academy,North-east | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=monkey1961
TM99,WMU Academy,North-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=TM99
Phantom Vaati,WMU Academy,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Phantom Vaati
VROLOK2000,WMU Academy,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=VROLOK2000
Mmeridian,WMU Academy,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Mmeridian
DragonMagikk,WMU Academy,North-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=DragonMagikk
Smitty9,WMU Academy,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=Smitty9
Detchyy,SVU Knights Gold,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=Detchyy
M1k3d4nm4n,SVU Knights Gold,North-east | 1,Unranked,0,https://na.op.gg/summoner/userName=M1k3d4nm4n
Brightsky7,SVU Knights Gold,North-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=Brightsky7
cuddlefish,SVU Knights Gold,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=cuddlefish
Seeth1NG,SVU Knights Gold,North-east | 1,Silver 4,9,https://na.op.gg/summoner/userName=Seeth1NG
Willywonka443,SVU Knights Gold,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=Willywonka443
BairlyThere,SVU Knights Gold,North-east | 1,Bronze 1,8,https://na.op.gg/summoner/userName=BairlyThere
DogWiener,SJU Hawks Gold,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=DogWiener
boulTimTam,SJU Hawks Gold,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=boulTimTam
Ęxodus,SJU Hawks Gold,North-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=Ęxodus
lil toasty boi,SJU Hawks Gold,North-east | 1,Unranked,0,https://na.op.gg/summoner/userName=lil toasty boi
Krackedd,SJU Hawks Gold,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Krackedd
Pjergsen,SJU Hawks Gold,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=Pjergsen
Clothmonster,SJU Hawks Gold,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=Clothmonster
Phonics,SJU Hawks Gold,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=Phonics
Multinotserp,Alma College Junior Varsity,North-east | 1,Bronze 2,7,https://na.op.gg/summoner/userName=Multinotserp
xBeLegacy,Alma College Junior Varsity,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=xBeLegacy
JakeTheSnake1234,Alma College Junior Varsity,North-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=JakeTheSnake1234
Pucca0w0,Alma College Junior Varsity,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Pucca0w0
FEAREÐ,Alma College Junior Varsity,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=FEAREÐ
Shyfron,Alma College Junior Varsity,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Shyfron
Godllycookie,Brock Junior varsity,North,Gold 3,14,https://na.op.gg/summoner/userName=Godllycookie
PurePhoenix,Brock Junior varsity,North,Gold 4,13,https://na.op.gg/summoner/userName=PurePhoenix
zeWolfy,Brock Junior varsity,North,Gold 1,16,https://na.op.gg/summoner/userName=zeWolfy
Fråwt,Brock Junior varsity,North,Gold 3,14,https://na.op.gg/summoner/userName=Fråwt
PandaTwice,Brock Junior varsity,North,Gold 1,16,https://na.op.gg/summoner/userName=PandaTwice
H0BBES,Brock Junior varsity,North,Gold 3,14,https://na.op.gg/summoner/userName=H0BBES
xwalford,Brock Junior varsity,North,Gold 3,14,https://na.op.gg/summoner/userName=xwalford
Quickfoxyt,Brock Junior varsity,North,Gold 1,16,https://na.op.gg/summoner/userName=Quickfoxyt
Infłux,Brock Junior varsity,North,Gold 1,16,https://na.op.gg/summoner/userName=Infłux
LU elitewatcher,LoL Gold B,North,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=LU elitewatcher
UncleVincenzo,LoL Gold B,North,Gold 4,13,https://na.op.gg/summoner/userName=UncleVincenzo
LU Crash,LoL Gold B,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=LU Crash
LU Majority,LoL Gold B,North,Gold 4,13,https://na.op.gg/summoner/userName=LU Majority
DorisNutBust,LoL Gold B,North,Gold 2,15,https://na.op.gg/summoner/userName=DorisNutBust
Zookini,LU C Team,North,Gold 4,13,https://na.op.gg/summoner/userName=Zookini
LU Cloudan,LoL Gold B,North,Silver 4,9,https://na.op.gg/summoner/userName=LU Cloudan
pyrpop,La Flama Blanca,North,Gold 1,16,https://na.op.gg/summoner/userName=pyrpop
ahrikidding,Macronauts,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=ahrikidding
IFlyte,La Flama Blanca,North,Gold 3,14,https://na.op.gg/summoner/userName=IFlyte
StoneSlash52,La Flama Blanca,North,Silver 2,11,https://na.op.gg/summoner/userName=StoneSlash52
kevinpang,La Flama Blanca,North,Gold 3,14,https://na.op.gg/summoner/userName=kevinpang
4skinmuncher,La Flama Blanca,North,Gold 1,16,https://na.op.gg/summoner/userName=4skinmuncher
Akzinator,La Flama Blanca,North,Gold 3,14,https://na.op.gg/summoner/userName=Akzinator
mohaimenxzcx,La Flama Blanca,North,Gold 2,15,https://na.op.gg/summoner/userName=mohaimenxzcx
CanadianBlit,QEA Highlanders,North,Bronze 2,7,https://na.op.gg/summoner/userName=CanadianBlit
enzon2001,QEA Highlanders,North,Gold 4,13,https://na.op.gg/summoner/userName=enzon2001
Iaedus,QEA Highlanders,North,Gold 2,15,https://na.op.gg/summoner/userName=Iaedus
Chief Gambino,QEA Highlanders,North,Gold 2,15,https://na.op.gg/summoner/userName=Chief Gambino
AshenTiger,QEA Highlanders,North,Gold 4,13,https://na.op.gg/summoner/userName=AshenTiger
Clappy24682,QEA Highlanders,North,Gold 3,14,https://na.op.gg/summoner/userName=Clappy24682
Ape Escaper,QEA Highlanders,North,Gold 4,13,https://na.op.gg/summoner/userName=Ape Escaper
apileofworms,QEA Highlanders,North,Gold 3,14,https://na.op.gg/summoner/userName=apileofworms
MrBanz,QEA Highlanders,North,Gold 2,15,https://na.op.gg/summoner/userName=MrBanz
Worme,QEA Highlanders,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=Worme
420W33dSm0k3r,QEA Highlanders,North,Gold 4,13,https://na.op.gg/summoner/userName=420W33dSm0k3r
SteamedBaozi,Macronauts,North,Gold 3,14,https://na.op.gg/summoner/userName=SteamedBaozi
möhad,Macronauts,North,Gold 2,15,https://na.op.gg/summoner/userName=möhad
EmoChanChan,Macronauts,North,Gold 2,15,https://na.op.gg/summoner/userName=EmoChanChan
VoodooKoala,Macronauts,North,Gold 1,16,https://na.op.gg/summoner/userName=VoodooKoala
dsotm0626,Macronauts,North,Gold 1,16,https://na.op.gg/summoner/userName=dsotm0626
Seito,Macronauts,North,Gold 3,14,https://na.op.gg/summoner/userName=Seito
FUEL ReLyT,Fanshawe Fuel - LoL Gold,North,Unranked,0,https://na.op.gg/summoner/userName=FUEL ReLyT
Died In Alpha,Fanshawe Fuel - LoL Gold,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=Died In Alpha
Gamedestroyer15,Fanshawe Fuel - LoL Gold,North,Gold 4,13,https://na.op.gg/summoner/userName=Gamedestroyer15
noldavcor,Fanshawe Fuel - LoL Gold,North,Silver 3,10,https://na.op.gg/summoner/userName=noldavcor
Castaway90,Fanshawe Fuel - LoL Gold,North,Bronze 1,8,https://na.op.gg/summoner/userName=Castaway90
Hoobntoobr,Fanshawe Fuel - LoL Gold,North,Gold 4,13,https://na.op.gg/summoner/userName=Hoobntoobr
PlzAddAGorilla,Fanshawe Fuel - LoL Gold,North,Gold 3,14,https://na.op.gg/summoner/userName=PlzAddAGorilla
ChronoSwiftt,Fanshawe Fuel - LoL Gold,North,Gold 3,14,https://na.op.gg/summoner/userName=ChronoSwiftt
snuch,Fanshawe Fuel - LoL Gold,North,Gold 4,13,https://na.op.gg/summoner/userName=snuch
The Unicorn,Fanshawe Fuel - LoL Gold,North,Gold 1,16,https://na.op.gg/summoner/userName=The Unicorn
NovoDragon,Fanshawe Fuel - LoL Gold,North,Silver 4,9,https://na.op.gg/summoner/userName=NovoDragon
ImBack,Fanshawe Fuel - LoL Gold,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=ImBack
harnentry,Gold League McGill XIX,North,Silver 1,12,https://na.op.gg/summoner/userName=harnentry
KènchUnbenched,Gold League McGill XIX,North,Gold 2,15,https://na.op.gg/summoner/userName=KènchUnbenched
byebye my friend,Gold League McGill XIX,North,Gold 3,14,https://na.op.gg/summoner/userName=byebye my friend
Vufee,Gold League McGill XIX,North,Gold 2,15,https://na.op.gg/summoner/userName=Vufee
SuperTeddy 2013,Gold League McGill XIX,North,Gold 2,15,https://na.op.gg/summoner/userName=SuperTeddy 2013
theroyalumi,Gold League McGill XIX,North,Gold 4,13,https://na.op.gg/summoner/userName=theroyalumi
iamavila,Gold League McGill XIX,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=iamavila
F1lthyfedora,Golden Gryphons,North,Gold 4,13,https://na.op.gg/summoner/userName=F1lthyfedora
NCG Sick Jorge,Golden Gryphons,North,Gold 1,16,https://na.op.gg/summoner/userName=NCG Sick Jorge
Chrisasin,Golden Gryphons,North,Gold 3,14,https://na.op.gg/summoner/userName=Chrisasin
Èvan,Golden Gryphons,North,Gold 2,15,https://na.op.gg/summoner/userName=Èvan
Cirbeus,Golden Gryphons,North,Gold 3,14,https://na.op.gg/summoner/userName=Cirbeus
Zedimental,WLU - GoldLeague,North,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Zedimental
ViceVirtue,WLU - GoldLeague,North,Silver 2,11,https://na.op.gg/summoner/userName=ViceVirtue
Knifesurge,WLU - GoldLeague,North,Silver 4,9,https://na.op.gg/summoner/userName=Knifesurge
Arachneii,WLU - GoldLeague,North,Gold 4,13,https://na.op.gg/summoner/userName=Arachneii
Rainbow Otaku,WLU - GoldLeague,North,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Rainbow Otaku
Xaiux,WLU - GoldLeague,North,Silver 3,10,https://na.op.gg/summoner/userName=Xaiux
Ti113r,WLU - GoldLeague,North,Gold 4,13,https://na.op.gg/summoner/userName=Ti113r
ZeAlchemist,WLU - GoldLeague,North,Silver 4,9,https://na.op.gg/summoner/userName=ZeAlchemist
4obl,WLU - GoldLeague,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=4obl
shadowwolfa,CMCC Team B,North,Bronze 3,6,https://na.op.gg/summoner/userName=shadowwolfa
Aloodir,CMCC Team B,North,Silver 1,12,https://na.op.gg/summoner/userName=Aloodir
Rhaz zix,CMCC Team B,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=Rhaz zix
WickedArcher207,CMCC Team B,North,Unranked,0,https://na.op.gg/summoner/userName=WickedArcher207
Lvl100 Scorbunny,CMCC Team B,North,Gold 4,13,https://na.op.gg/summoner/userName=Lvl100 Scorbunny
zackkimbo,CMCC Team B,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=zackkimbo
Alimaura,CMCC Team B,North,Silver 2,11,https://na.op.gg/summoner/userName=Alimaura
GravesShouldJuul,CMCC Team B,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=GravesShouldJuul
Dragonking231,CMCC Team B,North,Silver 1,12,https://na.op.gg/summoner/userName=Dragonking231
Metternich,CMCC Team B,North,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Metternich
dooshmoose,CMCC Team B,North,Silver 1,12,https://na.op.gg/summoner/userName=dooshmoose
TE TpRoject,University of Ottawa - Div C,North,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=TE TpRoject
matisse999,University of Ottawa - Div C,North,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=matisse999
Thánós,University of Ottawa - Div C,North,Silver 1,12,https://na.op.gg/summoner/userName=Thánós
Frezzie,University of Ottawa - Div C,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=Frezzie
JediMaster07,University of Ottawa - Div C,North,Silver 3,10,https://na.op.gg/summoner/userName=JediMaster07
Im Prophet,LU C Team,North,NOT INPUT,-1,https://na.op.gg/summoner/userName=Im Prophet
Xavickeriam,LU C Team,North,Gold 1,16,https://na.op.gg/summoner/userName=Xavickeriam
ProtoZero,LU C Team,North,Gold 3,14,https://na.op.gg/summoner/userName=ProtoZero
PykeNyte,UNCC E Team,East,Silver 1,12,https://na.op.gg/summoner/userName=PykeNyte
BuffsOverNexus,UNCC E Team,East,Gold 2,15,https://na.op.gg/summoner/userName=BuffsOverNexus
SkyBurnerX,UNCC E Team,East,Gold 4,13,https://na.op.gg/summoner/userName=SkyBurnerX
TurkeyCapper,UNCC E Team,East,Gold 3,14,https://na.op.gg/summoner/userName=TurkeyCapper
Amith,UNCC E Team,East,Gold 4,13,https://na.op.gg/summoner/userName=Amith
nigerian hokage,UNCC E Team,East,Gold 1,16,https://na.op.gg/summoner/userName=nigerian hokage
darkdragon3760,UNCC E Team,East,Gold 1,16,https://na.op.gg/summoner/userName=darkdragon3760
Sky388,UNCC E Team,East,Gold 4,13,https://na.op.gg/summoner/userName=Sky388
Logar LeGrand,UNCC E Team,East,Gold 2,15,https://na.op.gg/summoner/userName=Logar LeGrand
KSUChronic,KSU Sentinels,East,Silver 1,12,https://na.op.gg/summoner/userName=KSUChronic
Snorf7,KSU Sentinels,East,Silver 3,10,https://na.op.gg/summoner/userName=Snorf7
edchac99,KSU Sentinels,East,Silver 2,11,https://na.op.gg/summoner/userName=edchac99
Fletcher32,KSU Sentinels,East,Bronze 2,7,https://na.op.gg/summoner/userName=Fletcher32
Nderoj,KSU Sentinels,East,Bronze 2,7,https://na.op.gg/summoner/userName=Nderoj
C9Penguinz,KSU Sentinels,East,Gold 4,13,https://na.op.gg/summoner/userName=C9Penguinz
LinedFury,KSU Sentinels,East,Gold 1,16,https://na.op.gg/summoner/userName=LinedFury
Josh1,Clemson C Team,East,Gold 4,13,https://na.op.gg/summoner/userName=Josh1
The Dong Gundam,Clemson C Team,East,Gold 1,16,https://na.op.gg/summoner/userName=The Dong Gundam
AegisSC,Clemson C Team,East,Silver 1,12,https://na.op.gg/summoner/userName=AegisSC
Otter King,Clemson C Team,East,Gold 1,16,https://na.op.gg/summoner/userName=Otter King
Eragon1239,Clemson C Team,East,Gold 2,15,https://na.op.gg/summoner/userName=Eragon1239
ScottishValhalla,Clemson C Team,East,Silver 2,11,https://na.op.gg/summoner/userName=ScottishValhalla
Zerukai,Clemson C Team,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=Zerukai
MrHashSSlasher,Clemson C Team,East,Silver 4,9,https://na.op.gg/summoner/userName=MrHashSSlasher
DynamicRhino,Clemson C Team,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=DynamicRhino
nyakasgoods,Clemson C Team,East,Gold 2,15,https://na.op.gg/summoner/userName=nyakasgoods
TheDarkHero,UMBC Power Outage,East,Gold 4,13,https://na.op.gg/summoner/userName=TheDarkHero
maritzsa,UMBC Power Outage,East,Gold 1,16,https://na.op.gg/summoner/userName=maritzsa
The Yung Snu,UMBC Power Outage,East,Gold 3,14,https://na.op.gg/summoner/userName=The Yung Snu
WaterRydrake,UMBC Power Outage,East,Silver 1,12,https://na.op.gg/summoner/userName=WaterRydrake
snyrgy,UMBC Power Outage,East,Gold 4,13,https://na.op.gg/summoner/userName=snyrgy
deoxys13,UMBC Power Outage,East,Silver 4,9,https://na.op.gg/summoner/userName=deoxys13
SamDaRuler,UMBC Power Outage,East,Gold 4,13,https://na.op.gg/summoner/userName=SamDaRuler
iEnvy,GTWHITE,East,Unranked,0,https://na.op.gg/summoner/userName=iEnvy
Shak,GTWHITE,East,Gold 2,15,https://na.op.gg/summoner/userName=Shak
Username10010,GTWHITE,East,Silver 1,12,https://na.op.gg/summoner/userName=Username10010
Chjvas,GTWHITE,East,Gold 4,13,https://na.op.gg/summoner/userName=Chjvas
TheChosenLegend,GTWHITE,East,Gold 2,15,https://na.op.gg/summoner/userName=TheChosenLegend
herrenchan,GTWHITE,East,Silver 3,10,https://na.op.gg/summoner/userName=herrenchan
Omega Guide,GTWHITE,East,Gold 3,14,https://na.op.gg/summoner/userName=Omega Guide
Slyfox2025,The LEG,East,Silver 1,12,https://na.op.gg/summoner/userName=Slyfox2025
SkyvenomKraft,The LEG,East,Gold 1,16,https://na.op.gg/summoner/userName=SkyvenomKraft
Grïmą,The LEG,East,Gold 4,13,https://na.op.gg/summoner/userName=Grïmą
Risnestein14,The LEG,East,Silver 3,10,https://na.op.gg/summoner/userName=Risnestein14
niikexr3mix,The LEG,East,Silver 1,12,https://na.op.gg/summoner/userName=niikexr3mix
TheRealGravy,The LEG,East,Silver 3,10,https://na.op.gg/summoner/userName=TheRealGravy
RocketDon,The LEG,East,Bronze 1,8,https://na.op.gg/summoner/userName=RocketDon
Gareki Haon,The LEG,East,Silver 2,11,https://na.op.gg/summoner/userName=Gareki Haon
Dangermon,The LEG,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=Dangermon
sollllleil,Vanderbilt Gold,East,Gold 4,13,https://na.op.gg/summoner/userName=sollllleil
All,Vanderbilt Gold,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=All
HotsthotGG,Vanderbilt Gold,East,Gold 1,16,https://na.op.gg/summoner/userName=HotsthotGG
jihizzle,Vanderbilt Gold,East,Gold 4,13,https://na.op.gg/summoner/userName=jihizzle
910shaq101,Vanderbilt Gold,East,Gold 3,14,https://na.op.gg/summoner/userName=910shaq101
CocoaK,Vanderbilt Gold,East,Gold 1,16,https://na.op.gg/summoner/userName=CocoaK
Frankafeller,Duke Gold B,East,Silver 3,10,https://na.op.gg/summoner/userName=Frankafeller
noodlesarekewl,Duke Gold B,East,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=noodlesarekewl
Kasarka,Duke Gold B,East,Silver 4,9,https://na.op.gg/summoner/userName=Kasarka
GrayNJ,Duke Gold A,East,Gold 2,15,https://na.op.gg/summoner/userName=GrayNJ
Heftigkeit,Duke Gold B,East,Gold 2,15,https://na.op.gg/summoner/userName=Heftigkeit
dragojeff,Duke Gold B,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=dragojeff
rr6004,Duke Gold A,East,Gold 3,14,https://na.op.gg/summoner/userName=rr6004
lilblujay,Duke Gold A,East,Silver 2,11,https://na.op.gg/summoner/userName=lilblujay
FutureBeyond,Duke Gold B,East,Gold 2,15,https://na.op.gg/summoner/userName=FutureBeyond
Gid30n,Duke Gold A,East,Silver 1,12,https://na.op.gg/summoner/userName=Gid30n
Miss BunBun,Duke Gold A,East,Gold 4,13,https://na.op.gg/summoner/userName=Miss BunBun
magicdonut8,Duke Gold B,East,Bronze 1,8,https://na.op.gg/summoner/userName=magicdonut8
Danny4k,UNC Division Three,East,Silver 2,11,https://na.op.gg/summoner/userName=Danny4k
goldenmandu,UNC Division Three,East,Gold 3,14,https://na.op.gg/summoner/userName=goldenmandu
Apoloes,UNC Division Three,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=Apoloes
JessieMordecai,UNC Division Three,East,Gold 2,15,https://na.op.gg/summoner/userName=JessieMordecai
PoseidonAngel,UNC Division Three,East,Bronze 2,7,https://na.op.gg/summoner/userName=PoseidonAngel
Shadow63,UNC Division Three,East,Gold 3,14,https://na.op.gg/summoner/userName=Shadow63
nicko35,UNC Division Three,East,Silver 1,12,https://na.op.gg/summoner/userName=nicko35
The Main Man,UNC Division Three,East,Gold 4,13,https://na.op.gg/summoner/userName=The Main Man
Clutch,UNC Division Three,East,Gold 4,13,https://na.op.gg/summoner/userName=Clutch
Ruceski,UNC Division Three,East,Silver 2,11,https://na.op.gg/summoner/userName=Ruceski
Abhishek,UNC Division Three,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=Abhishek
Arcticgidget,Tidewater Storm S,East,Unranked,0,https://na.op.gg/summoner/userName=Arcticgidget
lastdreamgg,Tidewater Storm S,East,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=lastdreamgg
XGameofThrowsX,Tidewater Storm S,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=XGameofThrowsX
GGSxStarling,Tidewater Storm S,East,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=GGSxStarling
Chewy Sensei,Tidewater Storm S,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=Chewy Sensei
Ihaveaboxfan,Tidewater Storm S,East,Silver 4,9,https://na.op.gg/summoner/userName=Ihaveaboxfan
Virtualdark,Tidewater Storm S,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=Virtualdark
